FIPS,Deaths,Years of Potential Life Lost Rate,% Fair or Poor Health,Average Number of Physically Unhealthy Days,Average Number of Mentally Unhealthy Days,% Low Birthweight,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured 1,Preventable Hospitalization Rate,% With Annual Mammogram,% Vaccinated,High School Graduation Rate,% Some College,# Unemployed,Labor Force,% Unemployed,% Children in Poverty,80th Percentile Income,20th Percentile Income,Income Ratio,% Single-Parent Households,Social Association Rate,Violent Crime Rate,Injury Death Rate,Average Daily PM2.5,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,Life Expectancy,Age-Adjusted Death Rate,% Frequent Physical Distress,% Frequent Mental Distress,% Adults with Diabetes,HIV Prevalence Rate,% Food Insecure,% Limited Access to Healthy Foods,Motor Vehicle Mortality Rate,% Insufficient Sleep,% Uninsured 2,% Uninsured 3,Average Grade Performance 1,Average Grade Performance 2,Median Household Income,% Enrolled in Free or Reduced Lunch,Segregation Index 2,Suicide Rate (Age-Adjusted),Firearm Fatalities Rate,Average Traffic Volume per Meter of Major Roadways,# Homeowners,% Homeowners,# Households with Severe Cost Burden,% Severe Housing Cost Burden,Population,% less than 18 years of age,% 65 and over,% Black,% American Indian & Alaska Native,% Asian,% Native Hawaiian/Other Pacific Islander,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Female,% Rural,Employed 2015,Employed 2020,Employment Growth Rate,Primary Care Physicians Ratio,Dentist Ratio,Mental Health Provider Ratio,Other Primary Care Provider Ratio,Employment Growth Band,State_Alabama,State_Alaska,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Delaware,State_District of Columbia,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_Nevada,State_New Hampshire,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming
21049,712.0,10640.0,19,4.4,4.7,9.0,19,36,8.0,27,79.0,16,11.0,349.6,44.0,5.0,4165.0,43.0,46.0,97.0,61,709.0,17202.0,4.1,25.0,98471.0,21662.0,4.5,37.0,10.5,179.0,99.0,10.4,0,13,83.0,37.0,74.8,536.0,14,14,11,183.94042925974597,14,2.0,18.0,37,6.0,3.0,3.2,3.3,50162.0,63.0,41.0,15.0,12.0,94,9654,67,1406.0,10.0,36249,22.3,17.9,4.7,0.2,0.7,0.0,3.1,90.0,1,51.2,27.5,15950.0,16363.0,2.5893416927899686,1897.0,1908.0,1394.0,954.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21051,520.0,13420.0,31,6.0,5.7,12.0,29,36,6.2,35,99.0,14,42.0,108.0,58.0,8.0,10324.0,19.0,28.0,84.0,37,369.0,5221.0,7.1,47.0,62250.0,9713.0,6.4,33.0,6.9,81.0,102.0,9.8,1,16,76.0,50.0,71.0,713.0,20,19,13,183.94042925974597,22,5.0,29.0,43,9.0,4.0,3.3,3.2,28146.0,77.0,52.0,14.0,24.0,19,5175,68,1033.0,16.0,20105,21.1,15.2,3.8,0.2,0.2,0.0,2.1,92.6,0,47.9,78.6,5459.0,5722.0,4.817732185381938,2546.0,6702.0,2513.0,543.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21053,182.0,9211.0,24,5.4,5.3,9.0,23,35,7.8,36,30.0,14,8.0,175.2,54.0,8.0,11805.0,28.0,32.0,98.0,43,212.0,3869.0,5.5,38.0,64079.0,13429.0,4.8,33.0,4.9,54.0,120.0,9.7,1,11,85.0,17.0,75.5,458.0,17,17,15,183.94042925974597,15,0.0,25.0,39,9.0,5.0,3.1,2.8,31118.0,76.0,53.0,18.406893652795294,15.57277628032345,7,2693,70,338.0,9.0,10206,22.5,19.5,0.5,0.3,0.3,0.4,3.0,94.8,0,50.9,100.0,3555.0,3808.0,7.116736990154712,2569.0,5103.0,537.0,2041.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21055,180.0,10623.0,22,5.0,5.0,8.0,22,31,8.1,30,7.0,16,20.0,121.1,44.0,7.0,13912.0,39.0,31.0,85.0,47,202.0,3908.0,5.2,29.0,85634.0,18034.0,4.7,31.0,14.3,82.0,116.0,11.1,0,15,81.0,35.0,73.9,518.0,15,15,8,183.94042925974597,13,2.0,36.0,37,8.0,4.0,3.2,3.1,43624.0,48.0,38.0,30.0,24.0,39,2960,81,393.0,11.0,8915,22.1,20.8,1.0,0.4,0.2,0.1,1.2,96.1,1,49.7,70.8,3645.0,3604.0,-1.1248285322359397,2271.0,8915.0,1745.4004120879122,2229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21057,137.0,9517.0,23,5.0,4.9,8.0,21,37,7.7,32,11.0,14,38.0,193.9,42.0,8.0,12534.0,30.0,14.0,98.0,52,140.0,3134.0,4.5,33.0,65286.0,11138.0,5.9,34.0,6.0,37.0,113.0,9.9,0,12,82.0,25.0,74.8,486.0,15,16,16,183.94042925974597,16,1.0,23.0,37,9.0,5.0,3.3,3.1,33541.0,76.0,42.0,18.406893652795294,15.57277628032345,22,2014,73,303.0,12.0,6659,21.6,21.9,2.9,0.2,0.2,0.0,1.5,93.5,0,51.3,100.0,2449.0,2628.0,7.309105757452021,2235.0,2220.0,444.0,740.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21059,1524.0,8501.0,20,4.5,4.4,8.0,17,31,7.8,27,79.0,16,30.0,530.0,37.0,6.0,4116.0,50.0,51.0,95.0,64,1897.0,48018.0,4.0,19.0,98227.0,21890.0,4.5,35.0,13.4,177.0,73.0,12.2,1,13,87.0,17.0,76.6,432.0,14,14,12,119.0,14,5.0,13.0,37,7.0,3.0,3.3,3.2,51441.0,60.0,34.0,20.0,14.0,179,26597,67,4758.0,12.0,101104,24.5,16.9,4.9,0.2,1.9,0.1,3.2,87.8,1,51.1,27.0,43941.0,46273.0,5.307116360574407,1894.0,1657.0,359.0,665.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21061,222.0,8582.0,23,5.0,4.9,7.0,22,36,7.9,24,43.0,16,9.0,294.5,33.0,8.0,6518.0,35.0,42.0,94.0,53,258.0,4868.0,5.3,22.0,81147.0,17319.0,4.7,29.0,0.0,83.0,84.0,11.0,0,15,81.0,47.0,76.5,441.0,15,15,17,183.94042925974597,14,1.0,25.0,38,9.0,5.0,3.6,3.4,43151.0,61.0,16.0,18.406893652795294,15.57277628032345,12,3917,80,533.0,12.0,12274,18.4,20.7,1.9,0.4,0.4,0.0,1.3,94.8,0,49.8,100.0,4730.0,4669.0,-1.2896405919661733,12226.0,6137.0,2455.0,2046.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21063,137.0,11600.0,29,5.9,5.5,11.0,27,40,6.8,36,42.0,14,60.0,66.5,60.0,6.0,5908.0,31.0,37.0,98.0,40,192.0,2070.0,9.3,29.0,68560.0,12538.0,5.5,33.0,0.0,26.0,92.0,9.4,0,12,84.0,54.0,76.7,504.0,19,18,18,183.94042925974597,21,0.0,19.0,41,7.0,4.0,3.0,2.7,35446.0,78.0,30.809745610892158,18.406893652795294,15.57277628032345,16,1909,74,278.0,12.0,7508,18.2,19.8,3.6,0.3,0.2,0.2,1.2,93.9,0,43.5,100.0,2088.0,1762.0,-15.613026819923371,7523.0,2503.0,536.0,1251.0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21065,360.0,14465.0,27,5.5,5.5,9.0,25,40,6.9,37,63.0,14,30.0,168.1,43.0,7.0,8505.0,35.0,29.0,97.0,44,292.0,5325.0,5.5,33.0,69871.0,11843.0,5.9,37.0,13.3,45.0,141.0,9.8,0,18,80.0,55.0,71.4,678.0,17,17,17,183.94042925974597,18,5.0,20.0,38,8.0,4.0,2.6,2.7,35701.0,69.0,36.0,31.0,25.0,23,3985,72,759.0,15.0,14198,21.4,19.0,0.4,0.3,0.1,0.0,1.2,97.0,0,50.5,76.1,4855.0,4806.0,-1.0092687950566428,3569.0,2028.0,1775.0,835.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21067,3703.0,7529.0,18,4.1,4.3,9.0,20,27,7.2,20,99.0,21,30.0,759.7,20.0,7.0,3752.0,46.0,54.0,89.0,77,5801.0,174849.0,3.3,17.0,112019.0,22401.0,5.0,37.0,11.6,369.0,82.0,10.8,0,17,79.0,21.0,78.2,371.0,13,14,10,331.0,15,7.0,9.0,38,9.0,4.0,3.2,3.1,55358.0,53.0,36.0,12.0,13.0,481,70172,54,19157.0,15.0,323780,20.9,13.3,14.8,0.3,4.3,0.1,7.4,70.9,2,50.9,3.1,157198.0,168366.0,7.104416086718661,807.0,705.0,264.0,374.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21069,282.0,10775.0,21,4.9,4.9,8.0,22,34,7.6,28,52.0,17,57.0,214.6,35.0,8.0,5829.0,35.0,38.0,95.0,54,334.0,6142.0,5.4,29.0,83232.0,16957.0,4.9,24.0,6.9,55.0,76.0,10.1,0,14,78.0,37.0,74.1,526.0,15,15,13,183.94042925974597,15,3.0,22.0,39,9.0,5.0,3.0,3.0,42571.0,64.0,43.0,17.0,15.57277628032345,7,4126,70,552.0,10.0,14432,24.1,17.9,1.4,0.1,0.3,0.0,1.4,95.7,1,50.9,80.5,5897.0,5726.0,-2.899779548923181,2064.0,3608.0,2405.0,1443.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21071,978.0,14452.0,29,6.1,5.8,10.0,25,41,6.9,37,48.0,13,12.0,234.3,59.0,6.0,11617.0,29.0,33.0,96.0,49,720.0,10907.0,6.6,44.0,67895.0,12576.0,5.4,35.0,7.2,52.0,122.0,10.0,1,13,87.0,34.0,71.0,716.0,19,18,17,183.94042925974597,19,3.0,27.0,44,7.0,3.0,3.9,3.7,33218.0,77.0,65.0,19.0,20.0,47,10680,70,2086.0,15.0,35845,21.8,18.4,1.1,0.2,0.3,0.0,0.8,96.9,0,51.1,83.9,11922.0,11076.0,-7.096124811273276,1649.0,1494.0,47.0,437.0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21073,893.0,10072.0,21,4.6,4.5,10.0,19,37,7.7,26,81.0,18,20.0,429.8,32.0,6.0,5933.0,32.0,44.0,88.0,65,936.0,25051.0,3.7,19.0,99831.0,27690.0,3.6,35.0,21.4,269.0,89.0,11.0,0,13,83.0,22.0,75.3,479.0,14,14,13,183.94042925974597,14,6.0,11.0,34,7.0,4.0,3.0,3.0,53134.0,56.0,35.0,13.0,15.0,174,13068,63,1896.0,9.0,50815,20.8,18.0,10.4,0.4,2.2,0.0,3.5,81.4,1,51.7,27.6,22601.0,24045.0,6.3890978275297545,2805.0,1270.0,770.0,1303.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21075,157.0,12226.0,27,5.4,5.3,10.0,25,40,6.8,27,83.0,13,57.0,1017.4,47.0,6.0,8332.0,35.0,33.0,98.0,44,118.0,2048.0,5.8,46.0,69220.0,12079.0,5.7,59.0,12.9,108.0,103.0,10.9,0,14,83.0,20.0,72.3,636.0,17,17,13,183.94042925974597,21,0.0,18.992216456634544,42,7.0,3.0,3.0,2.8,32355.0,78.0,21.0,18.406893652795294,15.57277628032345,21,1504,60,334.0,14.0,6120,21.9,20.2,23.8,0.5,0.8,0.1,2.2,70.5,0,50.3,64.4,2274.0,2088.0,-8.179419525065963,3096.0,6120.0,1745.4004120879122,2040.0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21077,190.0,13620.0,20,4.7,4.7,9.0,21,30,7.451360870957408,32,40.0,17,33.0,227.9,45.0,8.0,4520.0,31.0,38.0,96.0,40,166.0,4073.0,4.1,24.0,91231.0,21004.0,4.3,32.0,0.0,59.0,161.0,11.1,0,12,79.0,48.0,71.0,630.0,14,14,14,183.94042925974597,12,8.644892731348063,28.0,37,10.0,5.0,3.0,2.9,49060.0,73.0,33.0,18.406893652795294,15.57277628032345,51,2198,72,272.0,9.0,8832,24.2,14.0,1.4,0.3,0.5,0.1,5.5,90.9,1,49.4,100.0,3821.0,3890.0,1.805809997382884,2194.0,8832.0,981.0,1472.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21079,286.0,9618.0,21,4.7,4.7,10.0,20,39,8.2,27,62.0,16,40.0,313.9,39.0,7.0,4382.0,37.0,42.0,94.0,56,341.0,7693.0,4.4,24.0,90385.0,22003.0,4.1,32.0,6.3,91.0,90.0,10.4,0,14,83.0,60.0,76.2,440.0,14,14,17,183.94042925974597,13,0.0,18.0,37,8.0,4.0,3.2,3.0,51203.0,63.0,9.0,17.0,13.0,40,5508,81,688.0,10.0,17560,21.9,18.2,2.0,0.3,0.3,0.0,2.2,94.2,0,50.7,77.9,7138.0,7773.0,8.896049313533203,3505.0,4390.0,4390.0,3512.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21081,464.0,11768.0,23,5.1,5.1,8.0,23,34,7.2,37,62.0,16,20.0,296.2,45.0,6.0,4201.0,34.0,48.0,89.0,47,506.0,11729.0,4.3,20.0,95788.0,19609.0,4.9,37.0,7.2,77.0,103.0,10.9,0,15,83.0,55.0,73.3,561.0,16,16,14,183.94042925974597,15,8.0,20.0,38,7.0,4.0,2.9,2.8,53965.0,67.0,49.0,17.0,14.0,88,6027,68,1070.0,13.0,25121,26.5,13.7,0.9,0.3,0.5,0.2,2.7,94.5,0,49.9,65.0,10215.0,11307.0,10.690161527165932,2082.0,3589.0,1256.0,5024.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21083,641.0,9211.0,23,5.0,5.1,7.0,22,35,7.7,38,46.0,15,37.0,352.9,44.0,7.0,9057.0,38.0,43.0,95.0,54,777.0,15447.0,5.0,25.0,86862.0,16686.0,5.2,28.0,10.2,129.0,87.0,11.0,0,12,89.0,31.0,75.5,470.0,16,16,12,183.94042925974597,14,4.0,23.0,37,9.0,4.0,3.4,3.3,46785.0,61.0,32.0,20.0,22.0,29,10623,73,1497.0,11.0,37317,24.0,18.5,4.1,0.5,0.5,0.1,7.1,86.1,2,51.1,69.4,15840.0,15559.0,-1.773989898989899,3093.0,2332.0,1204.0,1622.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21085,545.0,11886.0,24,5.2,5.1,8.0,24,37,6.6,36,62.0,15,24.0,303.5,44.0,7.0,7720.0,33.0,43.0,85.0,46,540.0,10995.0,4.9,29.0,79075.0,17697.0,4.5,25.0,6.1,93.0,120.0,11.3,1,12,81.0,35.0,72.9,562.0,16,16,15,183.94042925974597,17,12.0,32.0,37,8.0,4.0,3.2,3.0,40780.0,66.0,35.0,27.0,22.0,10,6974,71,967.0,10.0,26321,23.4,17.8,1.2,0.3,0.3,0.0,1.5,95.7,0,49.5,73.6,10342.0,10669.0,3.161864242893057,1647.0,2925.0,975.0,1253.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21087,188.0,8796.0,21,5.0,4.9,8.0,21,35,7.5,30,8.0,14,14.0,207.9,42.0,8.0,7517.0,35.0,44.0,96.0,48,218.0,5076.0,4.3,26.0,76188.0,16262.0,4.7,26.0,12.7,32.0,91.0,10.7,0,11,81.0,43.0,75.9,429.0,15,15,12,183.94042925974597,14,6.0,30.0,37,9.0,6.0,3.5,3.5,36782.0,60.0,35.0,18.406893652795294,15.57277628032345,17,3368,75,516.0,12.0,11049,20.9,20.6,2.0,0.4,0.2,0.0,1.9,94.4,1,50.7,100.0,4459.0,4184.0,-6.167302085669433,5533.0,2762.0,789.0,1381.0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21089,660.0,9398.0,25,5.1,4.9,9.0,20,40,7.2,33,74.0,15,14.0,199.9,38.0,5.0,7177.0,41.0,48.0,96.0,68,895.0,13459.0,6.6,21.0,102369.0,21145.0,4.8,32.0,9.6,48.0,96.0,10.4,1,13,86.0,31.0,75.4,474.0,15,15,18,183.94042925974597,14,9.0,16.0,35,6.0,3.0,3.3,3.2,49457.0,55.0,23.0,17.0,15.0,79,10832,77,1591.0,12.0,35268,21.4,20.9,0.8,0.4,0.6,0.0,1.1,96.1,0,51.4,39.3,13500.0,13934.0,3.214814814814815,1544.0,2939.0,630.0,1603.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21091,125.0,8007.0,21,4.6,4.8,7.0,21,31,8.2,30,9.0,17,22.0,227.2,48.0,5.0,3048.0,44.0,45.0,95.0,57,170.0,4089.0,4.2,16.0,93682.0,27404.0,3.4,27.0,11.4,52.0,75.0,12.1,0,6,90.0,31.0,77.6,392.0,14,15,16,183.94042925974597,13,1.0,18.992216456634544,38,5.0,3.0,3.2,2.8,56769.0,55.0,22.0,23.0,15.57277628032345,17,2588,78,194.0,6.0,8758,25.6,17.0,1.4,0.4,0.3,0.0,1.6,95.3,1,48.7,89.3,3647.0,3742.0,2.6048807238826432,2639.945575959933,1460.0,1460.0,1251.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21093,1429.0,8104.0,20,4.6,4.5,8.0,21,38,7.2,32,55.0,17,16.0,584.8,33.0,5.0,6007.0,39.0,45.0,94.0,70,1991.0,49149.0,4.1,18.0,101624.0,23670.0,4.3,33.0,9.6,158.0,70.0,11.8,0,13,82.0,27.0,77.4,401.0,14,14,13,163.0,14,10.0,15.0,41,6.0,3.0,3.1,3.1,52278.0,58.0,34.0,14.0,12.0,106,25498,62,4375.0,11.0,110356,24.6,14.0,12.1,0.5,2.3,0.3,6.0,75.6,1,50.2,34.2,46001.0,47832.0,3.980348253298841,1589.0,1093.0,263.0,665.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21095,761.0,14336.0,28,6.1,5.8,11.0,27,32,5.7,33,59.0,13,15.0,153.5,60.0,7.0,13164.0,26.0,25.0,96.0,50,487.0,6554.0,7.4,44.0,59593.0,10549.0,5.6,38.0,9.0,61.0,109.0,9.6,1,13,81.0,30.0,70.5,725.0,20,19,18,183.94042925974597,21,12.0,23.0,42,8.0,3.0,3.2,2.9,29521.0,80.0,28.0,17.0,17.0,34,7642,68,1274.0,13.0,26409,22.9,18.7,2.0,0.3,0.4,0.1,1.0,95.0,0,52.0,54.2,8189.0,6804.0,-16.912931981926977,3339.0,3301.0,3301.0,777.0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21097,348.0,10751.0,20,4.7,4.7,8.0,20,36,8.0,32,37.0,16,18.0,314.1,40.0,7.0,5121.0,34.0,52.0,94.0,53,360.0,8699.0,4.1,22.0,94623.0,17941.0,5.3,27.0,10.6,129.0,133.0,10.5,0,15,82.0,39.0,74.5,507.0,14,15,10,183.94042925974597,13,2.0,29.0,38,7.0,4.0,3.1,3.3,51709.0,60.0,33.0,17.0,14.0,4,4951,69,841.0,12.0,18778,22.5,17.6,1.9,0.3,0.4,0.1,2.5,93.4,0,50.9,65.9,7303.0,8573.0,17.390113651923865,2348.0,3130.0,2086.0,894.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21099,329.0,9405.0,24,5.3,5.2,8.0,23,31,7.5,35,40.0,14,29.0,298.6,47.0,8.0,5635.0,34.0,38.0,94.0,40,322.0,8085.0,4.0,29.0,73943.0,14855.0,5.0,25.0,11.2,46.0,102.0,11.0,0,12,77.0,37.0,74.9,478.0,16,16,8,183.94042925974597,15,4.0,31.0,39,9.0,5.0,3.1,3.0,37038.0,69.0,29.0,15.0,17.0,12,5372,73,511.0,7.0,18906,24.5,16.6,4.5,0.2,0.5,0.0,1.9,91.2,0,50.8,87.2,6958.0,7607.0,9.327392929002588,2680.0,3781.0,1350.0,1260.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21101,781.0,9445.0,21,4.8,4.9,11.0,21,36,7.5,31,75.0,17,10.0,391.9,46.0,6.0,6529.0,42.0,48.0,96.0,60,851.0,22154.0,3.8,22.0,90445.0,18820.0,4.8,41.0,12.6,177.0,73.0,12.0,0,13,88.0,27.0,75.7,461.0,15,15,17,183.94042925974597,16,4.0,12.0,41,7.0,3.0,3.3,3.2,51161.0,59.0,34.0,20.0,16.0,193,11257,61,2003.0,11.0,45591,23.2,17.6,8.1,0.3,0.6,0.1,2.7,86.4,0,51.7,38.2,20337.0,20452.0,0.565471800167183,1837.0,2072.0,800.0,1013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21103,282.0,8932.0,21,4.8,4.8,8.0,21,29,8.1,24,32.0,16,25.0,237.4,37.0,7.0,5097.0,39.0,43.0,93.0,48,318.0,8183.0,3.9,22.0,91320.0,21748.0,4.2,41.0,11.2,30.0,101.0,11.2,0,14,80.0,47.0,75.3,464.0,14,15,10,183.94042925974597,14,1.0,20.0,35,8.0,5.0,3.0,2.9,53405.0,55.0,50.0,14.0,15.57277628032345,34,4170,70,707.0,12.0,16106,23.6,17.6,2.8,0.4,0.4,0.1,3.2,91.2,0,50.5,100.0,7099.0,6907.0,-2.7046062825750106,2001.0,3221.0,2301.0,1790.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21105,93.0,7990.0,25,5.3,5.3,8.0,22,30,8.0,35,13.0,13,14.0,265.5,29.0,7.0,10548.0,39.0,49.0,98.0,55,104.0,1812.0,5.7,28.0,82976.0,16490.0,5.0,30.0,8.8,97.0,113.0,10.7,1,12,80.0,24.0,77.2,470.0,17,17,13,183.94042925974597,14,0.0,34.0,38,8.0,4.0,3.2,3.0,44290.0,61.0,30.809745610892158,18.406893652795294,15.57277628032345,21,1501,81,168.0,10.0,4421,19.0,25.5,9.5,0.3,0.4,0.0,1.9,85.9,0,52.9,100.0,1742.0,1655.0,-4.994259471871413,4520.0,4421.0,1745.4004120879122,2211.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21107,891.0,10402.0,20,4.7,4.8,8.0,20,36,7.2,33,53.0,14,11.0,399.6,48.0,7.0,5881.0,40.0,46.0,91.0,54,852.0,19281.0,4.4,24.0,89042.0,18043.0,4.9,34.0,18.7,119.0,95.0,11.6,1,12,90.0,27.0,74.0,526.0,14,15,15,183.94042925974597,14,9.0,20.0,40,8.0,4.0,3.3,3.3,45512.0,61.0,37.0,22.0,21.0,31,12819,69,1982.0,11.0,45068,22.6,18.4,6.6,0.3,0.7,0.1,2.2,88.2,0,51.2,47.1,19388.0,18643.0,-3.842583041056324,843.0,1959.0,1156.0,1048.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
